contig_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
WMC290156,-0.6023766,0.69360036,0.047872055,0.32559386,0.017267587,1.2869068,0.31783858,0.012513887,0.85314286,-0.19222043,-0.80975723,0.10337949,0.33806095,0.21048455,0.045892842,0.28079104,0.19228527,0.1232083,0.8978421,0.7088163,-0.52483666,0.59830606,0.11260357,0.35502553,0.057169672,0.06999394,-0.23323749,-0.15518734,0.056777008,0.16296591
WMC290417,-0.6023766,0.69360036,0.047872055,0.32559386,0.017267587,1.2869068,0.31783858,0.012513887,0.85314286,-0.19222043,-0.80975723,0.10337949,0.33806095,0.21048455,0.045892842,0.28079104,0.19228527,0.1232083,0.8978421,0.7088163,-0.52483666,0.59830606,0.11260357,0.35502553,0.057169672,0.06999394,-0.23323749,-0.15518734,0.056777008,0.16296591
WMC291069,-0.60237646,0.6936003,0.047872078,0.32559377,0.017267596,1.286907,0.31783864,0.012513919,0.85314286,-0.19222066,-0.8097571,0.103379495,0.33806092,0.21048455,0.04589281,0.28079107,0.19228527,0.12320831,0.8978422,0.7088163,-0.5248368,0.598306,0.11260357,0.35502553,0.057169672,0.069993936,-0.23323749,-0.15518734,0.056777027,0.16296597
W688865,0.25802094,0.34753755,0.61704093,0.15603665,0.42484805,0.35198998,-0.005613124,0.30569413,0.036013175,-0.567941,0.17919151,0.07385629,-0.7367244,0.22140288,-0.29134044,0.05176543,-0.16408744,-0.14455213,1.2288868,0.9915809,-0.3045741,1.3044257,0.3348089,0.35629135,-0.21744664,0.46869203,0.36898014,-0.19549662,-0.559787,-0.0012203946
W688552,0.258021,0.34753755,0.61704093,0.15603666,0.42484802,0.35198998,-0.005613124,0.30569416,0.036013182,-0.56794095,0.17919149,0.07385629,-0.7367244,0.22140284,-0.29134044,0.0517654,-0.16408755,-0.144552,1.2288868,0.9915811,-0.3045742,1.3044255,0.3348089,0.35629135,-0.21744674,0.46869197,0.36898014,-0.19549662,-0.559787,-0.00122029
W689193,0.258021,0.34753755,0.61704093,0.15603666,0.42484802,0.35198998,-0.005613124,0.30569416,0.036013182,-0.56794095,0.17919149,0.07385629,-0.7367244,0.22140284,-0.29134044,0.0517654,-0.16408755,-0.144552,1.2288868,0.9915811,-0.3045742,1.3044255,0.3348089,0.35629135,-0.21744674,0.46869197,0.36898014,-0.19549662,-0.559787,-0.00122029
W688952,0.258021,0.34753755,0.61704093,0.15603666,0.42484802,0.35198998,-0.005613124,0.30569416,0.036013182,-0.56794095,0.17919149,0.07385629,-0.7367244,0.22140284,-0.29134044,0.0517654,-0.16408755,-0.144552,1.2288868,0.9915811,-0.3045742,1.3044255,0.3348089,0.35629135,-0.21744674,0.46869197,0.36898014,-0.19549662,-0.559787,-0.00122029
W689732,0.258021,0.34753755,0.61704093,0.15603666,0.42484802,0.35198998,-0.005613124,0.30569416,0.036013182,-0.56794095,0.17919149,0.07385629,-0.7367244,0.22140284,-0.29134044,0.0517654,-0.16408755,-0.144552,1.2288868,0.9915811,-0.3045742,1.3044255,0.3348089,0.35629135,-0.21744674,0.46869197,0.36898014,-0.19549662,-0.559787,-0.00122029
W689935,0.258021,0.34753755,0.61704093,0.15603666,0.42484802,0.35198998,-0.005613124,0.30569416,0.036013182,-0.56794095,0.17919149,0.07385629,-0.7367244,0.22140284,-0.29134044,0.0517654,-0.16408755,-0.144552,1.2288868,0.9915811,-0.3045742,1.3044255,0.3348089,0.35629135,-0.21744674,0.46869197,0.36898014,-0.19549662,-0.559787,-0.00122029
W690054,0.258021,0.34753755,0.61704093,0.15603666,0.42484802,0.35198998,-0.005613124,0.30569416,0.036013182,-0.56794095,0.17919149,0.07385629,-0.7367244,0.22140284,-0.29134044,0.0517654,-0.16408755,-0.144552,1.2288868,0.9915811,-0.3045742,1.3044255,0.3348089,0.35629135,-0.21744674,0.46869197,0.36898014,-0.19549662,-0.559787,-0.00122029
W689729,0.258021,0.34753755,0.61704093,0.15603666,0.42484802,0.35198998,-0.005613124,0.30569416,0.036013182,-0.56794095,0.17919149,0.07385629,-0.7367244,0.22140284,-0.29134044,0.0517654,-0.16408755,-0.144552,1.2288868,0.9915811,-0.3045742,1.3044255,0.3348089,0.35629135,-0.21744674,0.46869197,0.36898014,-0.19549662,-0.559787,-0.00122029
W691859,0.258021,0.34753755,0.61704093,0.15603666,0.42484802,0.35198998,-0.005613124,0.30569416,0.036013182,-0.56794095,0.17919149,0.07385629,-0.7367244,0.22140284,-0.29134044,0.0517654,-0.16408755,-0.144552,1.2288868,0.9915811,-0.3045742,1.3044255,0.3348089,0.35629135,-0.21744674,0.46869197,0.36898014,-0.19549662,-0.559787,-0.00122029
W692242,0.258021,0.34753755,0.61704093,0.15603666,0.42484802,0.35198998,-0.005613124,0.30569416,0.036013182,-0.56794095,0.17919149,0.07385629,-0.7367244,0.22140284,-0.29134044,0.0517654,-0.16408755,-0.144552,1.2288868,0.9915811,-0.3045742,1.3044255,0.3348089,0.35629135,-0.21744674,0.46869197,0.36898014,-0.19549662,-0.559787,-0.00122029
W692958,0.258021,0.34753755,0.61704093,0.15603666,0.42484802,0.35198998,-0.005613124,0.30569416,0.036013182,-0.56794095,0.17919149,0.07385629,-0.7367244,0.22140284,-0.29134044,0.0517654,-0.16408755,-0.144552,1.2288868,0.9915811,-0.3045742,1.3044255,0.3348089,0.35629135,-0.21744674,0.46869197,0.36898014,-0.19549662,-0.559787,-0.00122029
W695214,0.258021,0.34753755,0.61704093,0.15603666,0.42484802,0.35198998,-0.005613124,0.30569416,0.036013182,-0.56794095,0.17919149,0.07385629,-0.7367244,0.22140284,-0.29134044,0.0517654,-0.16408755,-0.144552,1.2288868,0.9915811,-0.3045742,1.3044255,0.3348089,0.35629135,-0.21744674,0.46869197,0.36898014,-0.19549662,-0.559787,-0.00122029
WMC0036043,0.8678494,0.11808147,0.45018423,0.22785552,-0.4840031,0.18974991,0.47461152,0.29822296,0.5372127,0.023848917,0.025461849,-0.14014618,-0.43358088,0.011449386,-0.29414898,0.10410111,0.5305518,0.34409666,0.99878573,0.3460417,-0.27771702,1.1559135,0.20987065,0.18924023,0.045106918,0.2469789,0.063183494,0.27518776,0.056399904,0.19864203
WMC0036097,0.8678494,0.11808147,0.45018423,0.22785552,-0.4840031,0.18974991,0.47461152,0.29822296,0.5372127,0.023848917,0.025461849,-0.14014618,-0.43358088,0.011449386,-0.29414898,0.10410111,0.5305518,0.34409666,0.99878573,0.3460417,-0.27771702,1.1559135,0.20987065,0.18924023,0.045106918,0.2469789,0.063183494,0.27518776,0.056399904,0.19864203
WMC0038715,0.8678494,0.11808147,0.45018423,0.22785552,-0.4840031,0.18974991,0.47461152,0.29822296,0.5372127,0.023848917,0.025461849,-0.14014618,-0.43358088,0.011449386,-0.29414898,0.10410111,0.5305518,0.34409666,0.99878573,0.3460417,-0.27771702,1.1559135,0.20987065,0.18924023,0.045106918,0.2469789,0.063183494,0.27518776,0.056399904,0.19864203
W689472,-0.24785163,-0.14281383,0.33554572,0.12059583,-0.11727766,0.7381278,-0.6076966,0.7571531,0.5763472,0.41821203,0.11465938,-0.050180376,-0.44456506,-0.08337991,0.0527669,0.36823505,0.56962425,-0.085636795,0.40421483,1.1736466,-0.17288527,0.107448,0.18709408,0.3499242,-0.16671214,0.21990843,0.33467558,-0.044450093,0.38444486,0.10246214
W689230,-0.22828841,-0.055958647,0.39202043,0.027204122,-0.019491106,0.7873295,-0.07018485,0.55150163,0.60957974,0.37300536,0.13724071,-0.059892707,-0.47508395,-0.038918916,0.13263375,0.33462733,0.59050816,0.02313998,0.3904526,1.4055388,-0.24915648,-0.016224982,0.68464106,0.420143,-0.106037796,0.17945011,0.25305936,-0.0009911122,0.35868248,0.14471161
W689783,-0.22828841,-0.055958647,0.39202043,0.027204122,-0.019491106,0.7873295,-0.07018485,0.55150163,0.60957974,0.37300536,0.13724071,-0.059892707,-0.47508395,-0.038918916,0.13263375,0.33462733,0.59050816,0.02313998,0.3904526,1.4055388,-0.24915648,-0.016224982,0.68464106,0.420143,-0.106037796,0.17945011,0.25305936,-0.0009911122,0.35868248,0.14471161
W692047,-0.22828841,-0.055958647,0.39202043,0.027204122,-0.019491106,0.7873295,-0.07018485,0.55150163,0.60957974,0.37300536,0.13724071,-0.059892707,-0.47508395,-0.038918916,0.13263375,0.33462733,0.59050816,0.02313998,0.3904526,1.4055388,-0.24915648,-0.016224982,0.68464106,0.420143,-0.106037796,0.17945011,0.25305936,-0.0009911122,0.35868248,0.14471161
W692035,-0.22828841,-0.055958647,0.39202043,0.027204122,-0.019491106,0.7873295,-0.07018485,0.55150163,0.60957974,0.37300536,0.13724071,-0.059892707,-0.47508395,-0.038918916,0.13263375,0.33462733,0.59050816,0.02313998,0.3904526,1.4055388,-0.24915648,-0.016224982,0.68464106,0.420143,-0.106037796,0.17945011,0.25305936,-0.0009911122,0.35868248,0.14471161
W692720,-0.22828841,-0.055958647,0.39202043,0.027204122,-0.019491106,0.7873295,-0.07018485,0.55150163,0.60957974,0.37300536,0.13724071,-0.059892707,-0.47508395,-0.038918916,0.13263375,0.33462733,0.59050816,0.02313998,0.3904526,1.4055388,-0.24915648,-0.016224982,0.68464106,0.420143,-0.106037796,0.17945011,0.25305936,-0.0009911122,0.35868248,0.14471161
W694754,-0.22828841,-0.055958647,0.39202043,0.027204122,-0.019491106,0.7873295,-0.07018485,0.55150163,0.60957974,0.37300536,0.13724071,-0.059892707,-0.47508395,-0.038918916,0.13263375,0.33462733,0.59050816,0.02313998,0.3904526,1.4055388,-0.24915648,-0.016224982,0.68464106,0.420143,-0.106037796,0.17945011,0.25305936,-0.0009911122,0.35868248,0.14471161
W689560,-0.122424364,-0.007843073,-0.22493614,-0.02457451,-0.44278133,1.2102461,-0.6185002,0.32658076,-0.29353145,-0.27542326,0.24823797,0.40289396,-0.029404217,-0.76034015,0.0018680594,-0.27870625,0.32122067,0.028495874,0.011598438,0.28361478,-0.7624423,0.54134685,-0.1128776,0.1357195,-0.28464463,-0.21577838,0.47899354,-0.3984164,-0.21630494,0.12061983
W694426,0.47192353,0.6044596,0.13728328,0.3912722,-0.38453686,0.1313503,0.13937053,1.1982276,0.58574444,0.22137518,-0.49103585,-0.4853371,0.22522618,-0.4033483,-0.07805527,0.25316074,0.47922108,0.67845744,0.8639978,-0.04972275,-0.33259517,0.54028034,0.36755034,0.16293469,0.14118393,0.23781948,0.37593502,0.19157696,0.08060012,0.06557958
W694359,0.47192353,0.6044596,0.13728328,0.3912722,-0.38453686,0.1313503,0.13937053,1.1982276,0.58574444,0.22137518,-0.49103585,-0.4853371,0.22522618,-0.4033483,-0.07805527,0.25316074,0.47922108,0.67845744,0.8639978,-0.04972275,-0.33259517,0.54028034,0.36755034,0.16293469,0.14118393,0.23781948,0.37593502,0.19157696,0.08060012,0.06557958
WMC0038752,-0.2926491,-0.8271001,0.10646184,-0.20772089,0.008184349,0.8107539,-0.21852484,0.8006722,0.7132746,0.7703935,0.69413096,0.09943306,-0.16556069,0.2534219,0.019308144,0.00069438096,-0.097946994,0.24388616,0.7967442,1.4339216,-0.50964,-0.4768085,0.09538507,0.22781406,-0.1030785,0.12059151,0.02428748,0.021583265,0.44349602,0.31952888
W691803,-0.46374726,-0.3944457,-0.16521813,0.5541067,-0.45143077,1.35561,-0.2337565,-0.120507106,0.7561207,-0.12696914,-0.78637743,0.1723078,0.32304624,0.2287338,-0.13932054,0.29662102,0.047953296,0.09444996,0.8869769,0.52149254,-0.3252686,0.9196682,-0.6662644,0.18718012,0.023110395,0.06233049,-0.20634039,-0.24424398,0.07773609,0.07255832
WMC0110430,-0.56509376,-0.6634006,0.5540402,0.13720447,0.44284293,0.42534155,0.2506968,1.1071315,0.3541624,0.444969,0.09595881,-0.6747305,-0.5052331,0.0006852688,-0.017729884,0.085670866,0.16423629,0.041914698,0.60144764,1.0800169,-0.45505935,0.3601322,0.4145825,0.33513114,-0.13519502,0.15629275,0.25468463,0.036261037,0.1416104,-0.055659886
WMC0036047,-0.81115615,-0.23244852,0.04803483,0.17630933,0.5663286,0.34865218,-0.7202588,0.8192035,0.6037628,-0.31029066,-0.7353841,-0.47183606,0.13066714,0.07188675,-0.6444424,0.0028251435,0.9435338,0.07164386,0.4760979,0.8842175,-0.37968203,0.65450114,-0.16936314,0.21030214,0.029544236,-0.23655327,-0.14881626,-0.09783015,-0.106752366,0.0024363415
W694868,0.59731454,-0.42061365,0.0794492,0.2462624,-0.39632228,0.90682316,0.37986547,1.1082345,-0.090086944,0.6380209,0.33002582,0.1338587,-0.23459871,0.5161098,0.28735057,-0.540927,0.3272508,-0.19160333,1.1960989,1.3820463,0.20863874,0.0751851,0.27796084,0.25402606,0.043567806,0.3359646,0.27273315,0.07866391,-0.52433294,0.017711818
W689958,0.604075,0.344921,-0.43474177,0.039771475,-0.31571892,1.0350064,0.058979627,0.86473346,0.54110044,0.29877982,-0.1324976,0.04922535,0.03346238,0.11721643,-0.17563854,0.32085484,-0.15530607,-0.22329839,0.7049873,1.5484383,-0.37068948,0.21829979,0.63938886,0.2986592,0.318371,0.22007865,-0.07327314,0.26699474,0.058545575,0.056666773
WMC287061,-0.46496764,0.1341745,0.476441,0.5101791,-0.65789735,0.32496694,0.4378342,0.3671803,0.3496023,0.36230636,0.49242997,-0.06616843,-0.5526497,0.15741086,0.36211172,0.45367688,-0.10622967,0.3243264,1.0081902,0.7039052,-0.43400225,1.0234609,0.33503443,0.53931606,-0.11151678,0.07223569,0.11937737,-0.26260114,0.12114218,0.10234719
W689261,-0.65794224,0.8286208,-0.36759177,0.58238614,-0.5351901,0.3503813,0.22746849,0.88847595,0.508101,-0.53900373,0.37791637,0.45148638,-0.39133728,0.017630998,-0.016659133,0.33135018,0.03201293,0.21703333,0.23918697,0.43055823,-0.37544572,1.1664318,0.35406217,0.23922141,0.2717436,0.3263787,0.18607512,-0.24853736,0.037473075,0.080634505
W689086,0.6965793,-0.024525048,-0.31395087,0.1057022,0.17040336,0.6912618,0.3858196,0.70673895,1.0085535,-0.6907756,-0.837503,0.07622268,0.23118265,-0.65499103,-0.5576202,0.06863192,0.12710765,-0.38631842,0.24656236,1.2384691,-0.47930703,1.1786147,0.24983105,-0.4507384,-0.0042657224,0.1097404,-0.77558666,0.22420451,0.117225476,0.18957499
W691940,0.7323947,0.09714569,-0.2632178,0.63147527,-0.7091231,-0.30179012,-0.088620394,-0.40180892,-0.38518617,-0.3544166,-0.40510577,-0.09771572,-0.7081639,0.40229842,0.27210543,-0.5984953,0.2746744,0.45664597,0.5971209,0.0656246,0.104856744,0.98541737,-0.6464704,-0.26629198,0.0009848238,0.31729645,0.24281359,0.40974838,0.11944705,0.054260734
W684174,-0.18357572,0.07231012,0.4300951,0.14707743,-0.38274968,0.8946513,-0.12356596,0.32919577,0.5701479,0.33691618,0.071949884,0.08909391,-0.38176,-0.07709549,-0.05976025,0.3971143,0.49125686,-0.3120722,0.66111106,1.2142287,-0.017056393,0.4172009,0.4664661,0.35449174,-0.19213073,0.21184245,0.29777795,0.0700748,0.39228725,0.21083638
WMC291793,-0.64956737,0.45111758,-0.034249537,0.27363276,0.116839364,1.1910772,0.29649898,0.13632797,0.79050034,-0.16433811,-0.7992418,0.049379073,0.33406875,0.23236288,-0.45336604,0.34163058,0.19904439,-0.3682748,0.73365206,1.020472,-0.30337444,0.48664337,0.2326911,0.28068918,0.030585831,0.04299251,-0.2514884,-0.19182454,0.053843953,0.17187765
W686740,-0.50750005,-0.5431254,-0.31074795,0.14572883,0.070084676,0.73075885,0.34495836,0.69112015,-0.053527083,-0.5197967,0.25450152,-0.05051738,-0.15032892,-0.50569713,-0.83105797,0.31484684,0.116340816,0.20564328,-0.054009747,1.2892799,-0.14536141,0.34586993,0.24854313,0.3034582,0.21351555,0.2702193,0.15714395,-0.23956747,0.033681333,0.41703376
W840030,0.15682824,0.6925446,-0.3754319,0.40836468,0.74493027,0.4352948,0.24567309,0.7787665,-0.14670882,-0.58855057,0.18310249,0.19111404,-0.6186586,-0.57454425,0.15983678,-0.0627579,0.07125884,0.011193584,-0.29511502,1.1949548,-0.45956108,0.43652946,0.13271087,0.5828417,0.20057005,0.11774585,-0.7705581,0.1349437,0.072328776,0.19139014
W686878,0.8487082,-0.4383495,-0.12048951,-0.008930699,0.20781806,0.6577916,0.3134076,0.91959155,0.7868129,0.38834363,-0.801767,-0.09076672,0.3377996,-0.6276052,-0.055439092,0.316016,0.22224705,-0.11450248,-0.3009087,0.78535086,-0.5251059,0.7055051,0.33519748,-0.47432664,0.08780164,0.06302745,-0.6921332,0.09189628,0.18777496,0.15305665
WMC291414,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC291317,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC291508,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC291436,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC291593,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC291247,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC291511,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC291726,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC291673,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC291679,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC291967,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC291702,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC291952,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC291625,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC292088,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC292241,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC292255,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC292323,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC292334,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC292251,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC292028,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC292277,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC292474,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC292613,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC292385,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC294989,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC295009,-0.46595162,0.05606113,0.15006085,0.45509827,-0.5352284,0.222978,-0.038079645,-0.062385056,0.52933735,0.5596841,-0.25999585,0.19637345,0.07225364,0.116349034,0.22456293,0.108226605,0.0074900626,0.45132196,0.77390164,0.3391575,-0.27304208,1.4677525,-0.7354304,-0.24290927,0.10558528,0.51007956,0.5574636,0.3193962,-0.21667884,0.047423344
WMC294985,-0.46595162,0.05606117,0.15006083,0.45509824,-0.5352285,0.22297797,-0.038079645,-0.062385056,0.52933735,0.559684,-0.25999603,0.19637345,0.072253644,0.11634904,0.2245629,0.10822663,0.0074900547,0.45132196,0.77390164,0.33915752,-0.27304208,1.4677529,-0.73543054,-0.24290915,0.10558527,0.5100795,0.5574635,0.31939623,-0.21667884,0.047423333
